-0.20,0.00,0.79
-0.29,0.03,0.78
-0.23,0.00,0.80
-0.20,0.00,0.80
-0.17,-0.03,0.79
-0.18,-0.06,0.78
-0.21,-0.07,0.79
-0.23,-0.07,0.79
-0.25,-0.07,0.81
-0.26,-0.08,0.80
-0.25,-0.09,0.80
-0.26,-0.11,0.79
-0.25,-0.14,0.80
-0.23,-0.13,0.81
-0.24,-0.11,0.80
-0.24,-0.09,0.80
-0.26,-0.06,0.80
-0.25,-0.05,0.81
-0.25,-0.05,0.81
-0.25,-0.06,0.81
-0.24,-0.06,0.81
-0.22,-0.05,0.81
-0.22,-0.05,0.81
-0.22,-0.05,0.81
-0.21,-0.05,0.81
-0.21,-0.06,0.82
-0.20,-0.07,0.82
-0.20,-0.08,0.81
-0.21,-0.07,0.81
-0.21,-0.06,0.81
-0.22,-0.04,0.81
-0.23,-0.03,0.80
-0.24,-0.03,0.81
-0.24,-0.04,0.81
-0.25,-0.03,0.82
-0.25,-0.04,0.82
-0.24,-0.04,0.82
-0.22,-0.05,0.83
-0.21,-0.04,0.82
-0.18,-0.04,0.83
-0.18,-0.04,0.82
-0.19,-0.03,0.81
-0.20,-0.04,0.81
-0.20,-0.04,0.81
-0.20,-0.04,0.81
-0.20,-0.05,0.81
-0.19,-0.05,0.81
-0.20,-0.06,0.81
-0.19,-0.05,0.80
-0.19,-0.04,0.81
-0.20,-0.04,0.82
-0.20,-0.04,0.81
-0.21,-0.03,0.80
-0.21,-0.02,0.79
-0.23,-0.01,0.79
-0.23,-0.01,0.78
-0.24,-0.02,0.80
-0.22,-0.03,0.80
-0.20,-0.06,0.83
-0.18,-0.05,0.83
-0.18,-0.04,0.81
-0.19,-0.04,0.82
-0.19,-0.04,0.84
-0.20,-0.06,0.85
-0.21,-0.06,0.85
-0.22,-0.07,0.85
-0.23,-0.06,0.85
-0.22,-0.04,0.85
-0.19,-0.03,0.85
-0.18,-0.01,0.87
-0.15,-0.02,0.86
-0.12,-0.01,0.85
-0.16,-0.03,0.86
-0.16,-0.02,0.86
-0.19,-0.03,0.85
-0.20,-0.03,0.85
-0.22,-0.03,0.85
-0.23,-0.03,0.85
-0.23,0.00,0.84
-0.24,-0.02,0.86
-0.23,-0.02,0.84
-0.23,-0.01,0.81
-0.23,0.00,0.80
-0.21,0.02,0.79
-0.21,0.03,0.81
-0.21,0.01,0.82
-0.21,-0.01,0.84
-0.17,0.00,0.84
-0.17,0.00,0.84
-0.13,0.04,0.82
-0.09,0.10,0.78
-0.17,0.08,0.81
-0.18,0.07,0.80
-0.16,0.06,0.80
-0.15,0.07,0.80
-0.14,0.12,0.82
-0.14,0.17,0.81
-0.14,0.21,0.77
